,Wavelength,Flux,Contour Limit
0,4749.92919922,1.4893628e-18,1.5
1,4751.17919922,1.5869401e-18,1.5
2,4752.42919922,1.625114e-18,1.5
3,4753.67919922,1.3391552e-18,1.5
4,4754.92919922,2.028629e-18,1.5
5,4756.17919922,1.6754878e-18,1.5
6,4757.42919922,1.7389169e-18,1.5
7,4758.67919922,1.2133699e-18,1.5
8,4759.92919922,1.7616362e-18,1.5
9,4761.17919922,1.7242973e-18,1.5
10,4762.42919922,2.2212012e-18,1.5
11,4763.67919922,1.9038542e-18,1.5
12,4764.92919922,1.4725088e-18,1.5
13,4766.17919922,1.5352009e-18,1.5
14,4767.42919922,1.5083015e-18,1.5
15,4768.67919922,1.10311e-18,1.5
16,4769.92919922,1.6969379e-18,1.5
17,4771.17919922,1.5251952e-18,1.5
18,4772.42919922,1.3234388e-18,1.5
19,4773.67919922,1.2592931e-18,1.5
20,4774.92919922,1.4803393e-18,1.5
21,4776.17919922,1.6597646e-18,1.5
22,4777.42919922,1.5959924e-18,1.5
23,4778.67919922,1.7115061e-18,1.5
24,4779.92919922,1.8222131e-18,1.5
25,4781.17919922,1.3862377e-18,1.5
26,4782.42919922,1.3021784e-18,1.5
27,4783.67919922,8.13781e-19,1.5
28,4784.92919922,1.2700309e-18,1.5
29,4786.17919922,1.6289569e-18,1.5
30,4787.42919922,1.2097206e-18,1.5
31,4788.67919922,9.855368e-19,1.5
32,4789.92919922,1.2476145e-18,1.5
33,4791.17919922,1.5530506e-18,1.5
34,4792.42919922,1.1940605e-18,1.5
35,4793.67919922,1.5574951e-18,1.5
36,4794.92919922,1.4432885e-18,1.5
37,4796.17919922,1.7799155e-18,1.5
38,4797.42919922,1.6309925e-18,1.5
39,4798.67919922,1.6465695e-18,1.5
40,4799.92919922,1.2684136e-18,1.5
41,4801.17919922,1.0112066e-18,1.5
42,4802.42919922,1.7025064e-18,1.5
43,4803.67919922,1.8946375e-18,1.5
44,4804.92919922,1.562922e-18,1.5
45,4806.17919922,1.2722828e-18,1.5
46,4807.42919922,1.6830049e-18,1.5
