,Wavelength,Flux,Contour Limit
0,3385.28999402751,6.003985e-18,1.5
1,3386.180878497612,9.236744e-18,1.5
2,3387.071762967714,1.0442417e-17,1.5
3,3387.962647437816,1.1263422e-17,1.5
4,3388.853531907918,1.0181233e-17,1.5
5,3389.7444163780197,1.0810444e-17,1.5
6,3390.635300848122,1.1941859e-17,1.5
7,3391.5261853182237,1.2534919e-17,1.5
8,3392.4170697883255,1.1787697e-17,1.5
9,3393.3079542584273,1.1815252e-17,1.5
10,3394.198838728529,1.0869596e-17,1.5
11,3395.0897231986314,1.2647475e-17,1.5
12,3395.9806076687332,1.2356545e-17,1.5
13,3396.871492138835,1.3668171e-17,1.5
14,3397.762376608937,1.2683158e-17,1.5
15,3398.653261079039,1.3656103e-17,1.5
16,3399.544145549141,1.3773269e-17,1.5
17,3400.4350300192427,1.2070904e-17,1.5
18,3401.3259144893445,1.37579765e-17,1.5
19,3402.216798959447,1.3695616e-17,1.5
20,3403.1076834295486,1.19157104e-17,1.5
21,3403.9985678996504,1.3362815e-17,1.5
22,3404.8894523697522,1.2029011e-17,1.5
23,3405.7803368398545,1.1710764e-17,1.5
24,3406.6712213099563,1.1154167e-17,1.5
25,3407.562105780058,1.2340025e-17,1.5
26,3408.45299025016,1.3182082e-17,1.5
27,3409.3438747202617,1.1192244e-17,1.5
28,3410.234759190364,1.1797035e-17,1.5
29,3411.125643660466,1.10891055e-17,1.5
30,3412.0165281305676,1.354947e-17,1.5
31,3412.9074126006694,1.14889895e-17,1.5
32,3413.7982970707717,1.1241713e-17,1.5
33,3414.6891815408735,1.10750484e-17,1.5
34,3415.5800660109753,1.1394361e-17,1.5
35,3416.470950481077,1.3940534e-17,1.5
36,3417.3618349511794,1.3866878e-17,1.5
37,3418.252719421281,1.301854e-17,1.5
38,3419.143603891383,1.2891565e-17,1.5
39,3420.034488361485,1.2395495e-17,1.5
40,3420.925372831587,1.4409951e-17,1.5
41,3421.816257301689,1.4430258e-17,1.5
42,3422.7071417717907,1.3887917e-17,1.5
43,3423.5980262418925,1.2842731e-17,1.5
44,3424.4889107119943,1.2012911e-17,1.5
45,3425.3797951820966,1.22337655e-17,1.5
46,3426.2706796521984,1.3187991e-17,1.5
47,3427.1615641223,1.3798392e-17,1.5
48,3428.052448592402,1.27461295e-17,1.5
49,3428.9433330625043,1.4859343e-17,1.5
50,3429.834217532606,1.3824783e-17,1.5
51,3430.725102002708,1.3874991e-17,1.5
52,3431.6159864728097,1.3909815e-17,1.5
53,3432.506870942912,1.3868262e-17,1.5
54,3433.397755413014,1.3937805e-17,1.5
55,3434.2886398831156,1.3932416e-17,1.5
56,3435.1795243532174,1.2181734e-17,1.5
57,3436.0704088233197,1.3243712e-17,1.5
58,3436.9612932934215,1.1650441e-17,1.5
59,3437.8521777635233,1.283415e-17,1.5
60,3438.743062233625,1.1270255e-17,1.5
61,3439.6339467037274,1.0404383e-17,1.5
62,3440.524831173829,9.3503975e-18,1.5
63,3441.415715643931,1.0754602e-17,1.5
64,3442.306600114033,1.0473716e-17,1.5
65,3443.1974845841346,1.0683543e-17,1.5
66,3444.088369054237,1.0508693e-17,1.5
67,3444.9792535243387,1.1094117e-17,1.5
68,3445.8701379944405,1.08935625e-17,1.5
69,3446.7610224645423,9.8757896e-18,1.5
70,3447.6519069346446,1.1823209e-17,1.5
71,3448.5427914047464,1.0631989e-17,1.5
72,3449.433675874848,1.1414765e-17,1.5
73,3450.32456034495,1.3310118e-17,1.5
74,3451.2154448150523,1.23847955e-17,1.5
75,3452.106329285154,1.3337805e-17,1.5
76,3452.997213755256,1.3243524e-17,1.5
77,3453.8880982253577,1.3273619e-17,1.5
78,3454.77898269546,1.3926395e-17,1.5
79,3455.6698671655618,1.2100402e-17,1.5
80,3456.5607516356636,1.25421815e-17,1.5
81,3457.4516361057654,1.1476833e-17,1.5
82,3458.342520575867,1.2582149e-17,1.5
83,3459.2334050459694,1.3386962e-17,1.5
84,3460.1242895160713,1.2013411e-17,1.5
85,3461.015173986173,1.2746003e-17,1.5
86,3461.906058456275,1.1608356e-17,1.5
87,3462.796942926377,1.1366909e-17,1.5
88,3463.687827396479,1.184783e-17,1.5
89,3464.5787118665808,1.1626472e-17,1.5
90,3465.4695963366826,1.24279974e-17,1.5
91,3466.360480806785,1.1336221e-17,1.5
92,3467.2513652768866,1.36789344e-17,1.5
93,3468.1422497469885,1.3232854e-17,1.5
94,3469.0331342170903,1.3192366e-17,1.5
95,3469.9240186871925,1.3089484e-17,1.5
96,3470.8149031572943,1.2979342e-17,1.5
97,3471.705787627396,1.1876725e-17,1.5
98,3472.596672097498,1.0842712e-17,1.5
99,3473.4875565675998,1.2801023e-17,1.5
