,Wavelength,Flux,Contour Limit
0,3548.1882604314396,3.5857903e-18,1.5
1,3549.121305142942,3.4083719e-18,1.5
2,3550.054349854445,3.705762e-18,1.5
3,3550.9873945659474,3.9325903e-18,1.5
4,3551.92043927745,4.175545e-18,1.5
5,3552.8534839889526,4.2711215e-18,1.5
6,3553.786528700455,4.246525e-18,1.5
7,3554.7195734119578,4.53237e-18,1.5
8,3555.6526181234603,4.4243546e-18,1.5
9,3556.585662834963,4.510571e-18,1.5
10,3557.5187075464655,4.3634493e-18,1.5
11,3558.451752257968,4.3257054e-18,1.5
12,3559.3847969694707,4.3553607e-18,1.5
13,3560.3178416809733,4.1701703e-18,1.5
14,3561.250886392476,4.145363e-18,1.5
15,3562.183931103978,3.9329373e-18,1.5
16,3563.1169758154806,3.974662e-18,1.5
17,3564.050020526983,3.91371e-18,1.5
18,3564.983065238486,3.5746697e-18,1.5
19,3565.9161099499884,3.7555712e-18,1.5
20,3566.849154661491,3.6846314e-18,1.5
21,3567.7821993729935,3.8254717e-18,1.5
22,3568.715244084496,3.842637e-18,1.5
23,3569.6482887959987,3.9780592e-18,1.5
24,3570.5813335075013,4.199543e-18,1.5
25,3571.514378219004,4.0256506e-18,1.5
26,3572.4474229305065,4.146661e-18,1.5
27,3573.380467642009,4.0511874e-18,1.5
28,3574.3135123535117,3.940344e-18,1.5
29,3575.2465570650143,4.000965e-18,1.5
30,3576.179601776517,3.9623345e-18,1.5
31,3577.1126464880194,3.7666616e-18,1.5
32,3578.045691199522,3.69379e-18,1.5
33,3578.9787359110246,3.6901325e-18,1.5
34,3579.911780622527,3.6696904e-18,1.5
35,3580.84482533403,3.549807e-18,1.5
36,3581.7778700455324,3.5810018e-18,1.5
37,3582.710914757035,3.6980677e-18,1.5
38,3583.6439594685376,3.5451758e-18,1.5
39,3584.57700418004,3.581718e-18,1.5
40,3585.5100488915427,3.5436703e-18,1.5
41,3586.4430936030453,3.531418e-18,1.5
42,3587.376138314548,3.4556738e-18,1.5
