,Wavelength,Flux,Contour Limit
0,3239.750752923937,1.5567011e-17,1.5
1,3240.60271584651,1.5784457e-17,1.5
2,3241.454678769084,1.539689e-17,1.5
3,3242.306641691657,1.4949799e-17,1.5
4,3243.158604614231,1.4520264e-17,1.5
5,3244.010567536805,1.4658507e-17,1.5
6,3244.862530459379,1.4217627e-17,1.5
7,3245.7144933819527,1.4107005e-17,1.5
8,3246.566456304525,1.4157532e-17,1.5
9,3247.4184192270986,1.4071078e-17,1.5
10,3248.2703821496725,1.4189435e-17,1.5
11,3249.1223450722464,1.37267736e-17,1.5
12,3249.9743079948203,1.36479995e-17,1.5
13,3250.8262709173937,1.37629685e-17,1.5
14,3251.6782338399676,1.4234256e-17,1.5
15,3252.5301967625405,1.4423896e-17,1.5
16,3253.3821596851144,1.4459476e-17,1.5
17,3254.234122607688,1.4680332e-17,1.5
18,3255.0860855302617,1.4467755e-17,1.5
19,3255.9380484528356,1.4381918e-17,1.5
20,3256.7900113754094,1.3967591e-17,1.5
21,3257.641974297983,1.3941568e-17,1.5
22,3258.493937220556,1.3876874e-17,1.5
23,3259.3459001431293,1.3841576e-17,1.5
24,3260.197863065703,1.4195424e-17,1.5
25,3261.049825988277,1.406654e-17,1.5
26,3261.901788910851,1.4135344e-17,1.5
27,3262.7537518334243,1.4133772e-17,1.5
28,3263.605714755998,1.3953531e-17,1.5
29,3264.457677678571,1.37815e-17,1.5
30,3265.309640601145,1.3572443e-17,1.5
31,3266.1616035237184,1.3596051e-17,1.5
32,3267.0135664462923,1.3414428e-17,1.5
33,3267.865529368866,1.32703725e-17,1.5
34,3268.71749229144,1.327039e-17,1.5
35,3269.5694552140135,1.3262524e-17,1.5
36,3270.421418136586,1.3071121e-17,1.5
37,3271.27338105916,1.29813225e-17,1.5
38,3272.1253439817337,1.3052605e-17,1.5
39,3272.9773069043076,1.3234912e-17,1.5
40,3273.829269826881,1.3287643e-17,1.5
41,3274.681232749455,1.3273291e-17,1.5
42,3275.533195672028,1.3542547e-17,1.5
43,3276.3851585946018,1.3736427e-17,1.5
44,3277.2371215171756,1.3909427e-17,1.5
45,3278.089084439749,1.368487e-17,1.5
46,3278.941047362323,1.3547328e-17,1.5
47,3279.793010284897,1.3499984e-17,1.5
48,3280.6449732074707,1.34944525e-17,1.5
49,3281.496936130044,1.3446616e-17,1.5
50,3282.3488990526166,1.3321883e-17,1.5
51,3283.2008619751905,1.336716e-17,1.5
52,3284.0528248977644,1.3605881e-17,1.5
53,3284.904787820338,1.3487901e-17,1.5
54,3285.7567507429117,1.3025771e-17,1.5
55,3286.6087136654855,1.30196045e-17,1.5
56,3287.4606765880585,1.31285235e-17,1.5
57,3288.3126395106324,1.30626865e-17,1.5
58,3289.164602433206,1.2891113e-17,1.5
59,3290.0165653557797,1.3103074e-17,1.5
60,3290.8685282783536,1.33888074e-17,1.5
61,3291.7204912009274,1.3105796e-17,1.5
62,3292.5724541235013,1.3015845e-17,1.5
63,3293.4244170460747,1.3241698e-17,1.5
64,3294.2763799686472,1.331943e-17,1.5
65,3295.128342891221,1.3029339e-17,1.5
66,3295.980305813795,1.2762144e-17,1.5
67,3296.8322687363684,1.3155676e-17,1.5
68,3297.6842316589423,1.3117449e-17,1.5
69,3298.536194581516,1.3118285e-17,1.5
70,3299.388157504089,1.3364334e-17,1.5
71,3300.2401204266625,1.3509665e-17,1.5
72,3301.092083349237,1.3720973e-17,1.5
73,3301.9440462718103,1.3502254e-17,1.5
74,3302.796009194384,1.3422209e-17,1.5
75,3303.647972116958,1.29552176e-17,1.5
76,3304.499935039532,1.2709912e-17,1.5
77,3305.351897962104,1.2912724e-17,1.5
78,3306.203860884678,1.29177976e-17,1.5
79,3307.0558238072517,1.27891586e-17,1.5
80,3307.9077867298256,1.3156142e-17,1.5
81,3308.759749652399,1.3615223e-17,1.5
82,3309.611712574973,1.3586888e-17,1.5
83,3310.463675497546,1.34335e-17,1.5
84,3311.3156384201197,1.33856286e-17,1.5
85,3312.1676013426936,1.3535619e-17,1.5
86,3313.019564265267,1.3120418e-17,1.5
87,3313.871527187841,1.3109884e-17,1.5
88,3314.723490110415,1.3221624e-17,1.5
89,3315.5754530329887,1.31311274e-17,1.5
90,3316.427415955562,1.3241273e-17,1.5
91,3317.2793788781346,1.3292499e-17,1.5
92,3318.1313418007085,1.347592e-17,1.5
93,3318.9833047232823,1.306084e-17,1.5
94,3319.835267645856,1.285439e-17,1.5
95,3320.6872305684296,1.2772462e-17,1.5
96,3321.5391934910035,1.27254615e-17,1.5
97,3322.3911564135765,1.2775325e-17,1.5
98,3323.2431193361504,1.2787349e-17,1.5
99,3324.095082258724,1.29515134e-17,1.5
100,3324.9470451812977,1.2796892e-17,1.5
101,3325.7990081038715,1.3024997e-17,1.5
102,3326.6509710264454,1.2945422e-17,1.5
103,3327.5029339490193,1.2786929e-17,1.5
104,3328.3548968715927,1.2491185e-17,1.5
105,3329.206859794165,1.24250634e-17,1.5
106,3330.058822716739,1.2791014e-17,1.5
107,3330.910785639313,1.2503302e-17,1.5
108,3331.7627485618864,1.2318108e-17,1.5
109,3332.6147114844603,1.2347872e-17,1.5
110,3333.466674407034,1.2570194e-17,1.5
111,3334.318637329607,1.2852854e-17,1.5
112,3335.1706002521805,1.2698797e-17,1.5
113,3336.022563174755,1.2654476e-17,1.5
114,3336.8745260973283,1.28302306e-17,1.5
115,3337.726489019902,1.2816054e-17,1.5
116,3338.578451942476,1.29368335e-17,1.5
117,3339.43041486505,1.2766712e-17,1.5
118,3340.282377787622,1.25082844e-17,1.5
119,3341.134340710196,1.2621354e-17,1.5
120,3341.9863036327697,1.2713412e-17,1.5
121,3342.8382665553436,1.2765567e-17,1.5
122,3343.690229477917,1.27217524e-17,1.5
123,3344.542192400491,1.2737381e-17,1.5
124,3345.394155323064,1.2940859e-17,1.5
125,3346.2461182456377,1.2917762e-17,1.5
126,3347.0980811682116,1.27786434e-17,1.5
127,3347.950044090785,1.2658173e-17,1.5
128,3348.802007013359,1.2445128e-17,1.5
129,3349.6539699359328,1.2369556e-17,1.5
130,3350.5059328585066,1.2483675e-17,1.5
131,3351.35789578108,1.261644e-17,1.5
132,3352.2098587036526,1.2505683e-17,1.5
133,3353.0618216262264,1.2404959e-17,1.5
134,3353.9137845488003,1.24896265e-17,1.5
135,3354.765747471374,1.2642172e-17,1.5
136,3355.6177103939476,1.25230504e-17,1.5
137,3356.4696733165215,1.2299187e-17,1.5
138,3357.3216362390945,1.2272575e-17,1.5
139,3358.1735991616683,1.226248e-17,1.5
