,Wavelength,Flux,Contour Limit
0,3292.7289222168342,5.820859e-17,1.5
1,3293.594873030828,5.8396536e-17,1.5
2,3294.4608238448213,5.853643e-17,1.5
3,3295.3267746588153,5.914539e-17,1.5
4,3296.192725472809,5.943412e-17,1.5
5,3297.0586762868024,5.906057e-17,1.5
6,3297.924627100796,5.8833836e-17,1.5
7,3298.7905779147895,5.855312e-17,1.5
8,3299.6565287287835,5.810582e-17,1.5
9,3300.5224795427785,5.7374213e-17,1.5
10,3301.388430356772,5.722879e-17,1.5
11,3302.2543811707656,5.691081e-17,1.5
12,3303.120331984759,5.605754e-17,1.5
13,3303.986282798753,5.5297633e-17,1.5
14,3304.8522336127467,5.485748e-17,1.5
15,3305.71818442674,5.419117e-17,1.5
16,3306.5841352407338,5.3560474e-17,1.5
17,3307.450086054728,5.3546074e-17,1.5
18,3308.3160368687218,5.3896296e-17,1.5
19,3309.1819876827153,5.4302048e-17,1.5
20,3310.0479384967093,5.471395e-17,1.5
21,3310.913889310703,5.557211e-17,1.5
22,3311.7798401246964,5.5650905e-17,1.5
23,3312.64579093869,5.5585485e-17,1.5
24,3313.5117417526835,5.562331e-17,1.5
25,3314.3776925666775,5.5352018e-17,1.5
26,3315.2436433806724,5.510094e-17,1.5
27,3316.109594194666,5.4807455e-17,1.5
28,3316.9755450086595,5.4666246e-17,1.5
29,3317.841495822653,5.453285e-17,1.5
30,3318.707446636647,5.4316686e-17,1.5
31,3319.5733974506406,5.4241105e-17,1.5
32,3320.439348264634,5.345167e-17,1.5
33,3321.3052990786287,5.316032e-17,1.5
34,3322.171249892622,5.317188e-17,1.5
35,3323.0372007066157,5.2954028e-17,1.5
36,3323.9031515206093,5.2552932e-17,1.5
37,3324.7691023346033,5.240405e-17,1.5
38,3325.635053148597,5.250748e-17,1.5
39,3326.5010039625904,5.198352e-17,1.5
40,3327.366954776584,5.135035e-17,1.5
41,3328.2329055905775,5.1007672e-17,1.5
42,3329.0988564045715,5.1199558e-17,1.5
43,3329.9648072185664,5.0839063e-17,1.5
44,3330.83075803256,5.0883258e-17,1.5
45,3331.6967088465535,5.1192064e-17,1.5
46,3332.562659660547,5.1443484e-17,1.5
47,3333.428610474541,5.113541e-17,1.5
48,3334.2945612885346,5.1496864e-17,1.5
49,3335.160512102528,5.1567392e-17,1.5
50,3336.0264629165226,5.1347974e-17,1.5
51,3336.892413730516,5.1201034e-17,1.5
52,3337.7583645445097,5.1546253e-17,1.5
53,3338.6243153585033,5.158278e-17,1.5
54,3339.4902661724973,5.112048e-17,1.5
55,3340.356216986491,5.1606303e-17,1.5
56,3341.2221678004844,5.236835e-17,1.5
57,3342.088118614478,5.285941e-17,1.5
58,3342.9540694284715,5.2930146e-17,1.5
59,3343.8200202424655,5.3309114e-17,1.5
60,3344.6859710564604,5.3540857e-17,1.5
61,3345.551921870454,5.314568e-17,1.5
62,3346.4178726844475,5.298984e-17,1.5
63,3347.283823498441,5.292994e-17,1.5
64,3348.149774312435,5.2554808e-17,1.5
65,3349.0157251264286,5.2566517e-17,1.5
66,3349.881675940422,5.265881e-17,1.5
67,3350.7476267544166,5.316393e-17,1.5
68,3351.61357756841,5.3170786e-17,1.5
69,3352.479528382404,5.269694e-17,1.5
70,3353.3454791963973,5.2393028e-17,1.5
71,3354.2114300103913,5.2359782e-17,1.5
72,3355.077380824385,5.195899e-17,1.5
73,3355.9433316383784,5.1159582e-17,1.5
74,3356.809282452372,5.022794e-17,1.5
75,3357.6752332663655,4.9854745e-17,1.5
76,3358.5411840803595,4.997133e-17,1.5
77,3359.4071348943544,4.9503914e-17,1.5
78,3360.273085708348,4.9327913e-17,1.5
79,3361.1390365223415,4.8917195e-17,1.5
80,3362.004987336335,4.862709e-17,1.5
81,3362.870938150329,4.8660656e-17,1.5
82,3363.7368889643226,4.7648115e-17,1.5
83,3364.602839778316,4.7295233e-17,1.5
84,3365.4687905923106,4.6532566e-17,1.5
85,3366.334741406304,4.6517663e-17,1.5
86,3367.200692220298,4.6799143e-17,1.5
87,3368.0666430342912,4.642336e-17,1.5
88,3368.9325938482853,4.6946176e-17,1.5
