,Wavelength,Flux,Contour Limit
0,3555.655363425406,2.715909e-17,1.5
1,3556.5910622052547,2.5126298e-17,1.5
2,3557.5267609851035,2.6924843e-17,1.5
3,3558.462459764952,2.6387543e-17,1.5
4,3559.398158544801,2.6790221e-17,1.5
5,3560.3338573246497,2.847873e-17,1.5
6,3561.2695561044984,2.777291e-17,1.5
7,3562.2052548843476,2.761712e-17,1.5
8,3563.1409536641963,2.665575e-17,1.5
9,3564.076652444045,2.9456256e-17,1.5
10,3565.012351223894,2.6999382e-17,1.5
11,3565.9480500037425,2.7585443e-17,1.5
12,3566.8837487835913,2.8187003e-17,1.5
13,3567.81944756344,2.5718863e-17,1.5
14,3568.7551463432887,2.6877505e-17,1.5
15,3569.690845123138,2.761331e-17,1.5
16,3570.6265439029867,2.6739151e-17,1.5
17,3571.5622426828354,2.523819e-17,1.5
18,3572.497941462684,2.395214e-17,1.5
19,3573.433640242533,2.3480303e-17,1.5
20,3574.3693390223816,2.4351719e-17,1.5
21,3575.3050378022303,2.5484022e-17,1.5
22,3576.240736582079,2.5477902e-17,1.5
23,3577.1764353619283,2.7576994e-17,1.5
24,3578.112134141777,2.563542e-17,1.5
25,3579.0478329216257,2.6771826e-17,1.5
26,3579.9835317014745,2.6554074e-17,1.5
27,3580.919230481323,2.5000505e-17,1.5
28,3581.854929261172,2.5092094e-17,1.5
29,3582.7906280410207,2.4481719e-17,1.5
30,3583.7263268208694,2.3877389e-17,1.5
31,3584.6620256007186,2.2389139e-17,1.5
32,3585.5977243805673,2.3381648e-17,1.5
33,3586.533423160416,2.3922687e-17,1.5
34,3587.469121940265,2.3016221e-17,1.5
35,3588.4048207201135,2.258739e-17,1.5
36,3589.3405194999623,2.477546e-17,1.5
37,3590.276218279811,2.3375593e-17,1.5
38,3591.2119170596598,2.4862889e-17,1.5
39,3592.1476158395085,2.6590455e-17,1.5
40,3593.0833146193577,2.849279e-17,1.5
41,3594.0190133992064,2.513672e-17,1.5
42,3594.954712179055,2.5872972e-17,1.5
43,3595.890410958904,2.7673342e-17,1.5
44,3596.8261097387526,2.7172602e-17,1.5
